accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
0.7563263177871704,0.0006591539713554084,0.593809962272644,0.540466845035553,0.003915806766599417,0.28300023078918457
0.754844605922699,0.0006635923637077212,0.5913617014884949,0.5314221978187561,0.004012461751699448,0.274641215801239
0.747339129447937,0.0007126981508918107,0.5808404088020325,0.5342285633087158,0.004014909267425537,0.27548205852508545
0.7471029758453369,0.0007122894166968763,0.5680910348892212,0.5298174619674683,0.003994266968220472,0.2721063196659088
0.7519974708557129,0.0006822646828368306,0.5829148292541504,0.5369724035263062,0.004091046750545502,0.27800023555755615
0.7522588968276978,0.0006826012395322323,0.5904098749160767,0.5392990112304688,0.003897403134033084,0.2769802510738373
0.7658604383468628,0.000608846137765795,0.6083916425704956,0.5453121066093445,0.003862692741677165,0.27902933955192566
0.7694104313850403,0.0005912524065934122,0.6174855828285217,0.548911988735199,0.003977183718234301,0.2864350378513336
0.7700073719024658,0.0005877501680515707,0.6137667894363403,0.5538071393966675,0.004006006754934788,0.2888147532939911
0.7560776472091675,0.0006722797988913953,0.5899786949157715,0.5223943591117859,0.004232422448694706,0.2626517415046692
0.5672295689582825,0.002322606509551406,0.3261789381504059,0.43467625975608826,0.004133040551096201,0.2108813226222992
0.6366656422615051,0.0014065104769542813,0.4161972999572754,0.5263737440109253,0.0034464895725250244,0.26524513959884644
0.7354291081428528,0.0007706059259362519,0.5649095773696899,0.5446525812149048,0.0033362116664648056,0.2815655469894409
0.7582822442054749,0.0006341643165796995,0.5964118242263794,0.5527426600456238,0.003421829780563712,0.28709155321121216
0.7692444920539856,0.0005817200872115791,0.6211231350898743,0.5517141222953796,0.0035236263647675514,0.2860787510871887
0.7756656408309937,0.0005514723598025739,0.6298122406005859,0.5513327717781067,0.0035747415386140347,0.2879866659641266
